"cell_id","barcode","ypos","xpos","cell_size","ChAT","Fru","Gad1","SerT","sNPF","Tbh","TH","VGlut","clone_id","rowsum"
333,0,544,530,450,40757,0,0,0,75656,0,790,23394,0,1
334,0,637,533,435,15218,53,6190,0,43406,38,0,173149,0,1
335,0,1985,534,388,17129,0,2261,0,20354,0,0,96,0,1
336,0,2062,534,172,6779,0,155950,0,100068,1323,0,2606,0,1
337,0,577,541,432,76879,49,0,0,64876,0,0,3834,0,1
338,0,620,536,214,1994,6,58849,0,45286,0,0,19959,0,1
339,0,466,540,312,1057,32,413572,0,207531,3223,0,42225,0,1
340,1110111011,2046,543,454,68708,18712,10123,0,185786,20,0,212,0,1
341,0,608,540,156,8323,0,73433,0,63501,0,0,98072,0,1
342,0,520,543,381,29561,0,2371,0,63585,357,0,5413,0,1
343,0,448,539,96,812,0,28153,0,13250,0,0,0,0,1
344,0,489,546,322,174,2374,785,0,101864,813,0,242343,0,1
345,0,1999,547,342,15523,0,34146,0,59945,0,18382,762,0,1
346,0,2018,546,315,36668,0,0,0,66500,3,22,77965,0,1
347,1110111011,2078,553,673,0,16,670,0,15031,1,0,19,0,1
348,0,599,549,299,39655,452,7743,0,35114,0,0,106082,0,1
349,0,543,552,625,26958,43186,0,0,96652,37,0,42123,0,1
350,0,450,549,180,83781,0,350313,0,194562,6459,0,730,0,1
351,0,2033,548,90,36480,0,0,0,29220,0,0,21,0,1
352,0,564,556,282,19809,1731,0,0,32114,785,0,101,0,1
353,0,621,553,274,363,0,0,0,7232,0,0,68365,0,1
354,0,504,559,348,38394,0,0,0,79086,0,0,45139,0,1
355,0,584,563,457,72234,11094,25,0,92201,0,123,80204,0,1
356,0,2061,563,378,60171,0,0,0,136592,0,0,77,0,1
357,0,1988,564,514,2192,0,293670,0,110323,0,0,23643,0,1
358,1111101100,435,560,227,27310,1176,0,81,74620,2540,0,339,0,1
359,0,457,563,419,114548,4883,1051,0,318327,2783,14503,99323,0,1
360,0,488,560,226,3728,3981,0,0,67416,0,0,131612,0,1
361,0,2018,567,638,67761,16,13024,0,206027,11988,26213,9168,0,1
362,0,2043,568,371,65593,71,153,16,117257,101,0,126,0,1
363,0,522,564,212,10597,319,0,0,21160,0,0,20392,0,1
364,0,474,570,331,67297,986,0,0,95422,61,0,30062,0,1
365,0,413,579,550,257458,7237,494,0,227789,0,238,27627,0,1
366,0,438,577,293,19639,2223,0,0,177025,0,26269,55533,0,1
367,1111111211,505,578,441,32931,4033,47148,0,107328,244,0,298238,0,1
368,0,456,583,212,71493,25,0,0,111801,1,118,8754,0,1
369,0,1982,586,331,0,26,6789,0,103034,82,0,245968,0,1
370,2110112211,2005,592,571,73846,447,40972,0,243803,7982,1390,57112,0,1
371,0,2060,582,255,5673,0,0,0,50425,0,0,0,0,1
372,0,2025,589,420,28885,0,0,0,359515,7,99149,8177,0,1
373,1111111101,479,587,399,18798,4724,561,0,101530,0,0,216902,0,1
374,0,521,592,525,51478,591,91391,0,63127,7880,0,13343,0,1
375,0,1947,598,575,1061,3071,1419931,0,131168,25,61,0,0,1
376,0,418,592,125,1037,0,0,0,116084,0,0,137967,0,1
377,212001000,2048,600,477,126354,0,51,0,471908,2698,0,202,0,1
378,0,429,597,352,8838,7636,0,0,436147,0,115,245454,0,1
379,0,2073,599,565,4913,0,0,0,89722,0,0,0,0,1
380,0,393,599,276,28459,0,0,12,367824,10,654,2248,0,1
381,0,447,608,1042,1232,12955,0,0,29056,80,0,50117,0,1
382,0,500,604,485,8689,218,246880,0,331130,49,0,209887,0,1
383,0,406,607,221,93509,0,0,0,226992,0,0,19701,0,1
384,0,483,601,114,3319,2322,4242,0,61885,0,0,76633,0,1
385,0,1991,609,537,8829,2,82318,18,181254,0,0,91989,0,1
386,112011211,475,612,371,52932,380,173,0,109674,0,0,24298,0,1
387,0,2020,622,557,49966,9518,13,0,227660,3171,0,16204,0,1
388,0,1960,618,422,5621,0,1102312,0,114585,0,26,0,0,1
389,0,380,618,406,110850,838,0,0,168120,73,0,399693,0,1
390,0,414,620,413,119981,360,6261,0,125951,53,0,7057,0,1
391,0,2047,625,323,35025,0,0,0,250823,0,0,20,0,1
392,0,396,615,1,345,0,0,0,882,0,0,0,0,1
393,0,1945,634,691,27,0,1939641,0,199199,9,564,106,0,1
394,0,1977,627,298,43873,0,7678,0,107774,0,0,3,0,1
395,0,2004,629,233,323,6724,19,0,128035,14,0,72719,0,1
