cell_id,barcode,ypos,xpos,cell_size,ChAT,Fru,Gad1,SerT,sNPF,Tbh,TH,VGlut,clone_ID,rowsum
86,1122011201,1257,690,400,22300,8483,0,0,170693,0,0,329,0,1
87,0122011201,1276,686,358,7193,4584,0,0,148948,0,0,36,1,1
88,0000000000,1044,694,723,48243,1115,0,49,84505,11,0,38131,0,1
89,0000000000,1241,688,189,271,4754,0,0,137536,0,0,0,0,1
90,0122011201,1326,691,472,181,15717,0,7,235749,2,0,369,1,1
91,0000000000,1394,697,627,5559,318,0,0,329838,0,0,43207,0,1
92,0000000000,1421,695,467,4509,0,0,0,104620,15867,0,78150,0,1
93,0122011001,1301,692,340,1930,15431,0,0,418399,0,0,31,0,1
94,0122011201,1362,701,564,8474,11865,0,0,167886,124,0,31712,1,1
95,0000000000,1378,703,169,4123,5565,0,0,192504,0,0,0,0,1
